line_code	Envs	Value	Traits
Line530	B	130.8	EH
Line530	C	115	EH
Line530	D	106.9	EH
Line537	A	NA	EH
Line537	B	153.4	EH
Line537	C	143.4	EH
Line537	D	129.4	EH
Line538	A	156	EH
Line538	B	160.4	EH
Line538	C	116.4	EH
Line538	D	122.8	EH
Line539	A	132	EH
Line539	B	152.4	EH
Line539	C	90.8	EH
Line539	D	115.8	EH
Line540	A	NA	EH
Line540	B	170.6	EH
Line540	C	122	EH
Line540	D	122	EH
Line544	A	NA	EH
Line544	B	142.8	EH
Line544	C	85.6	EH
Line544	D	120.3	EH
Line545	A	NA	EH
Line545	B	163	EH
Line545	C	106.5	EH
Line545	D	127	EH
Line546	A	114	EH
Line546	B	135.4	EH
Line546	C	87.6	EH
Line546	D	98.88	EH
Line550	A	119.8	EH
Line550	B	120.4	EH
Line550	C	85.4	EH
Line550	D	110.4	EH
Line554	A	120.33	EH
Line554	B	103	EH
Line554	C	116	EH
Line554	D	96.8	EH
Line555	A	131.2	EH
Line555	B	129.6	EH
Line555	C	94.2	EH
Line555	D	97	EH
Line556	A	122.6	EH
Line556	B	123	EH
Line556	C	96.4	EH
Line556	D	94.4	EH
Line558	A	NA	EH
Line558	B	NA	EH
Line558	C	NA	EH
Line558	D	NA	EH
Line559	A	NA	EH
Line559	B	177.4	EH
Line559	C	124.8	EH
Line559	D	129.2	EH
Line563	A	115	EH
Line563	B	155.4	EH
Line563	C	100	EH
Line563	D	120	EH
Line565	A	132	EH
Line565	B	155.6	EH
Line565	C	111	EH
Line565	D	119.4	EH
Line566	A	139.4	EH
Line566	B	NA	EH
Line566	C	119	EH
Line566	D	133.4	EH
Line569	A	124	EH
Line569	B	98.4	EH
Line569	C	84.4	EH
Line569	D	83.6	EH
Line4	A	20.2	EL
Line4	B	19.33	EL
Line4	C	21.42	EL
Line4	D	17.44	EL
Line18	A	21.56	EL
Line18	B	19.96	EL
Line18	C	20.82	EL
Line18	D	18.98	EL
Line19	A	21.8	EL
Line19	B	18.62	EL
Line19	C	20.1	EL
Line19	D	20.12	EL
Line25	A	19.46	EL
Line25	B	18.36	EL
Line25	C	20.48	EL
Line25	D	20.56	EL
Line28	A	20.12	EL
Line28	B	19.1	EL
Line28	C	21.3	EL
Line28	D	20.52	EL
Line33	A	23.66	EL
Line33	B	20.46	EL
Line33	C	22	EL
Line33	D	18.3	EL
Line34	A	25.18	EL
Line34	B	22.1	EL
Line34	C	21.23	EL
Line34	D	22.28	EL
Line38	A	16	EL
Line38	B	17.7	EL
Line38	C	18.52	EL
Line38	D	18.82	EL
Line42	A	16	EL
Line42	B	15.66	EL
Line42	C	17.96	EL
Line42	D	18.88	EL
Line43	A	20.54	EL
Line43	B	16.34	EL
Line43	C	17.92	EL
Line43	D	18.68	EL
Line45	A	19.06	EL
Line45	B	18.74	EL
Line45	C	19.62	EL
Line45	D	18.24	EL
Line53	A	20.9	EL
Line53	B	16.78	EL
Line53	C	20.1	EL
Line53	D	18.13	EL
Line54	A	21.7	EL
Line54	B	16	EL
Line54	C	17.6	EL
Line54	D	20.14	EL
Line56	A	18.66	EL
Line56	B	18	EL
Line56	C	19.16	EL
Line56	D	18.67	EL
Line57	A	21.6	EL
Line57	B	17.75	EL
Line57	C	20.56	EL
Line57	D	20.38	EL
Line60	A	19	EL
Line60	B	15.63	EL
Line60	C	17.7	EL
Line60	D	20.48	EL
Line61	A	20.14	EL
Line61	B	17.7	EL
Line61	C	18.42	EL
Line61	D	19.26	EL
Line63	A	18.72	EL
Line63	B	15.53	EL
Line63	C	18	EL
Line63	D	18.02	EL
Line67	A	19	EL
Line67	B	16	EL
Line67	C	17.92	EL
Line67	D	16.46	EL
Line68	A	21	EL
Line68	B	17.2	EL
Line68	C	19.6	EL
Line68	D	19.68	EL
Line76	A	19.08	EL
Line76	B	17.46	EL
Line76	C	20	EL
Line76	D	19.5	EL
Line77	A	21.6	EL
Line77	B	19.32	EL
Line77	C	20.43	EL
Line77	D	22.98	EL
Line79	A	NA	EL
Line79	B	NA	EL
Line79	C	NA	EL
Line79	D	NA	EL
Line80	A	20.4	EL
Line80	B	17.47	EL
Line80	C	19.1	EL
Line80	D	19.88	EL
Line81	A	17.5	EL
Line81	B	19.7	EL
Line81	C	21.1	EL
Line81	D	19.56	EL
Line82	A	22.4	EL
Line82	B	19.6	EL
Line82	C	20.2	EL
Line82	D	20.7	EL
Line83	A	21.28	EL
Line83	B	18.04	EL
Line83	C	18.76	EL
Line83	D	19.08	EL
Line84	A	22	EL
Line84	B	18.93	EL
Line84	C	18.96	EL
Line84	D	20.98	EL
Line85	A	21.24	EL
Line85	B	18.13	EL
Line85	C	19.32	EL
Line85	D	19.15	EL
Line88	A	20.3	EL
Line88	B	19.28	EL
Line88	C	19.86	EL
Line88	D	21.28	EL
Line89	A	20.4	EL
Line89	B	20.66	EL
Line89	C	19.38	EL
Line89	D	20.16	EL
Line102	A	20.88	EL
Line102	B	16.54	EL
Line102	C	18.96	EL
Line102	D	20.62	EL
Line103	A	22.2	EL
Line103	B	19.63	EL
Line103	C	22.16	EL
Line103	D	22.24	EL
Line106	A	21	EL
Line106	B	19.38	EL
Line106	C	20.6	EL
Line106	D	20.43	EL
Line108	A	20.4	EL
Line108	B	NA	EL
Line108	C	18.22	EL
Line108	D	19.28	EL
Line109	A	15.96	EL
Line109	B	17.7	EL
Line109	C	18.8	EL
Line109	D	20.15	EL
Line110	A	20.25	EL
Line110	B	18.08	EL
Line110	C	20.08	EL
Line110	D	20.8	EL
Line111	A	19.92	EL
Line111	B	17.78	EL
Line111	C	19.72	EL
Line111	D	18.38	EL
Line112	A	23.5	EL
Line112	B	18.37	EL
Line112	C	21.86	EL
Line112	D	21.36	EL
Line113	A	19.38	EL
Line113	B	20.48	EL
Line113	C	22.28	EL
Line113	D	22.27	EL
Line114	A	21.08	EL
Line114	B	21.32	EL
Line114	C	21.76	EL
Line114	D	21.08	EL
Line118	A	21.94	EL
Line118	B	21.93	EL
Line118	C	22.5	EL
Line118	D	22.24	EL
Line122	A	24.3	EL
Line122	B	17.78	EL
Line122	C	22.48	EL
Line122	D	20.65	EL
Line123	A	21.7	EL
Line123	B	17.2	EL
Line123	C	22.16	EL
Line123	D	19.96	EL
Line124	A	25.24	EL
Line124	B	19.52	EL
Line124	C	22.2	EL
Line124	D	21.93	EL
Line129	A	19.2	EL
Line129	B	18.48	EL
Line129	C	18.76	EL
Line129	D	19.92	EL
Line131	A	18.38	EL
Line131	B	17.68	EL
Line131	C	20.1	EL
Line131	D	19.5	EL
Line134	A	16.42	EL
Line134	B	16.7	EL
Line134	C	17.42	EL
Line134	D	18.96	EL
Line135	A	17.54	EL
Line135	B	10.3	EL
Line135	C	18.46	EL
Line135	D	13.62	EL
Line137	A	18.7	EL
Line137	B	15.8	EL
Line137	C	17.5	EL
Line137	D	18.04	EL
Line138	A	19.96	EL
Line138	B	15.76	EL
Line138	C	16.44	EL
Line138	D	17.53	EL
Line142	A	19.2	EL
Line142	B	16.04	EL
Line142	C	18.66	EL
Line142	D	15.68	EL
Line144	A	21.1	EL
Line144	B	17.9	EL
Line144	C	18.86	EL
Line144	D	20.44	EL
Line147	A	19.53	EL
Line147	B	17.3	EL
Line147	C	18.48	EL
Line147	D	18.56	EL
Line151	A	20.44	EL
Line151	B	18.04	EL
Line151	C	19.68	EL
Line151	D	18.5	EL
Line152	A	18.26	EL
Line152	B	11.8	EL
Line152	C	19.72	EL
Line152	D	19.68	EL
Line156	A	19.58	EL
Line156	B	17.36	EL
Line156	C	18	EL
Line156	D	19.96	EL
Line166	A	18.2	EL
Line166	B	18.15	EL
Line166	C	17.56	EL
Line166	D	19.36	EL
Line167	A	21.52	EL
Line167	B	18.6	EL
Line167	C	18.78	EL
Line167	D	19.4	EL
Line170	A	27.04	EL
Line170	B	19.26	EL
Line170	C	23.52	EL
Line170	D	20.24	EL
Line171	A	21.54	EL
Line171	B	20.06	EL
Line171	C	20.2	EL
Line171	D	21.32	EL
Line176	A	18.7	EL
Line176	B	17.75	EL
Line176	C	19.28	EL
Line176	D	18.98	EL
Line179	A	22.18	EL
Line179	B	19.2	EL
Line179	C	20	EL
Line179	D	22.65	EL
Line186	A	20.7	EL
Line186	B	19.14	EL
Line186	C	18.46	EL
Line186	D	18.16	EL
Line191	A	25.08	EL
Line191	B	17.56	EL
Line191	C	23.56	EL
Line191	D	23.85	EL
Line194	A	18.7	EL
Line194	B	18.38	EL
Line194	C	17.84	EL
Line194	D	17.62	EL
Line195	A	20.88	EL
Line195	B	16.38	EL
Line195	C	19.1	EL
Line195	D	15.06	EL
Line203	A	21.7	EL
Line203	B	19.66	EL
Line203	C	21.56	EL
Line203	D	21.47	EL
Line204	A	20.68	EL
Line204	B	21.1	EL
Line204	C	21.52	EL
Line204	D	20.04	EL
Line205	A	20.94	EL
Line205	B	19.83	EL
Line205	C	20.26	EL
Line205	D	19.73	EL
Line206	A	21.18	EL
Line206	B	19.86	EL
Line206	C	19.9	EL
Line206	D	20.32	EL
Line208	A	23.04	EL
Line208	B	17.54	EL
Line208	C	21.93	EL
Line208	D	21.3	EL
Line209	A	18.56	EL
Line209	B	13.88	EL
Line209	C	15.94	EL
Line209	D	16.83	EL
Line211	A	17.42	EL
Line211	B	15.18	EL
Line211	C	20	EL
Line211	D	18.66	EL
Line212	A	27.73	EL
Line212	B	22.72	EL
Line212	C	21.2	EL
Line212	D	23.1	EL
Line222	A	21.04	EL
Line222	B	20.56	EL
Line222	C	19.42	EL
Line222	D	21.67	EL
Line223	A	21.66	EL
Line223	B	14.8	EL
Line223	C	20.83	EL
Line223	D	14.5	EL
Line231	A	17.03	EL
Line231	B	15.38	EL
Line231	C	17.86	EL
Line231	D	16.33	EL
Line232	A	19.5	EL
Line232	B	18.33	EL
Line232	C	18.76	EL
Line232	D	19.7	EL
Line233	A	21.6	EL
Line233	B	16.26	EL
Line233	C	18.56	EL
Line233	D	18.53	EL
Line238	A	18.2	EL
Line238	B	16.48	EL
Line238	C	18	EL
Line238	D	18.18	EL
Line241	A	18.74	EL
Line241	B	18.34	EL
Line241	C	21.3	EL
Line241	D	15.33	EL
Line245	A	18.32	EL
Line245	B	16.64	EL
Line245	C	18.36	EL
Line245	D	15.9	EL
Line250	A	20.5	EL
Line250	B	20.08	EL
Line250	C	19.32	EL
Line250	D	20.2	EL
Line254	A	20.9	EL
Line254	B	18.95	EL
Line254	C	21.16	EL
Line254	D	19.48	EL
Line256	A	22.66	EL
Line256	B	16.88	EL
Line256	C	21.76	EL
Line256	D	20.62	EL
Line257	A	18.1	EL
Line257	B	17.98	EL
Line257	C	18.34	EL
Line257	D	18.05	EL
Line259	A	18.4	EL
Line259	B	17.08	EL
Line259	C	16.6	EL
Line259	D	17.14	EL
Line265	A	21.52	EL
Line265	B	20.98	EL
Line265	C	17.6	EL
Line265	D	21.05	EL
Line267	A	22.63	EL
Line267	B	20.48	EL
Line267	C	20.02	EL
Line267	D	20.3	EL
Line268	A	20.1	EL
Line268	B	17.26	EL
Line268	C	21.13	EL
Line268	D	18.05	EL
Line271	A	22.85	EL
Line271	B	18.98	EL
Line271	C	22.46	EL
Line271	D	13.1	EL
Line272	A	19.2	EL
Line272	B	16.6	EL
Line272	C	16.96	EL
Line272	D	18.32	EL
Line273	A	21.7	EL
Line273	B	17	EL
Line273	C	18.93	EL
Line273	D	20.2	EL
Line275	A	19.5	EL
Line275	B	16.46	EL
Line275	C	20.1	EL
Line275	D	20.48	EL
Line277	A	18.12	EL
Line277	B	16.64	EL
Line277	C	17.26	EL
Line277	D	16.18	EL
Line278	A	22.5	EL
Line278	B	18.76	EL
Line278	C	19.84	EL
Line278	D	18.18	EL
Line280	A	20.2	EL
Line280	B	16.15	EL
Line280	C	16.98	EL
Line280	D	17.28	EL
Line281	A	21	EL
Line281	B	17.63	EL
Line281	C	16.64	EL
Line281	D	17.16	EL
Line284	A	18	EL
Line284	B	19.73	EL
Line284	C	19.9	EL
Line284	D	20.92	EL
Line287	A	19.9	EL
Line287	B	17.46	EL
Line287	C	19.9	EL
Line287	D	19.62	EL
Line291	A	20.56	EL
Line291	B	17.75	EL
Line291	C	20.06	EL
Line291	D	20.45	EL
Line294	A	20.12	EL
Line294	B	17.53	EL
Line294	C	18.9	EL
Line294	D	18.04	EL
Line298	A	20.32	EL
Line298	B	22.36	EL
Line298	C	21.9	EL
Line298	D	20.04	EL
Line300	A	25.72	EL
Line300	B	15.9	EL
Line300	C	20.25	EL
Line300	D	18.88	EL
Line302	A	16.4	EL
Line302	B	19.12	EL
Line302	C	18.42	EL
Line302	D	20.02	EL
Line303	A	18.7	EL
Line303	B	16.95	EL
Line303	C	17.2	EL
Line303	D	17.26	EL
Line304	A	15.54	EL
Line304	B	16.5	EL
Line304	C	16.6	EL
Line304	D	17.42	EL
Line306	A	19.52	EL
Line306	B	16.46	EL
Line306	C	18.48	EL
Line306	D	18.76	EL
Line312	A	18.66	EL
Line312	B	16.56	EL
Line312	C	18.54	EL
Line312	D	19.6	EL
Line314	A	NA	EL
Line314	B	NA	EL
Line314	C	NA	EL
Line314	D	NA	EL
Line316	A	22.94	EL
Line316	B	18.85	EL
Line316	C	20.21	EL
Line316	D	18.56	EL
Line317	A	22.86	EL
Line317	B	19.08	EL
Line317	C	18.4	EL
Line317	D	20.33	EL
Line321	A	20.1	EL
Line321	B	17.76	EL
Line321	C	19.66	EL
Line321	D	18.88	EL
Line324	A	19.06	EL
Line324	B	20.74	EL
Line324	C	20.32	EL
Line324	D	21.3	EL
Line325	A	21.54	EL
Line325	B	19.1	EL
Line325	C	19.4	EL
Line325	D	17.7	EL
Line327	A	19.34	EL
Line327	B	17.88	EL
Line327	C	17.66	EL
Line327	D	16.76	EL
Line330	A	20.78	EL
Line330	B	18.68	EL
Line330	C	21.28	EL
Line330	D	17.62	EL
Line337	A	19.1	EL
Line337	B	18.3	EL
Line337	C	20.56	EL
Line337	D	19.46	EL
Line338	A	20.03	EL
Line338	B	17.06	EL
Line338	C	19.8	EL
Line338	D	18.94	EL
Line339	A	17.14	EL
Line339	B	17.7	EL
Line339	C	20.4	EL
Line339	D	20.88	EL
Line341	A	21.43	EL
Line341	B	19.08	EL
Line341	C	20.56	EL
Line341	D	20.8	EL
Line342	A	21.2	EL
Line342	B	19.26	EL
Line342	C	20.2	EL
Line342	D	19.5	EL
Line343	A	19.7	EL
Line343	B	17.14	EL
Line343	C	22.02	EL
Line343	D	20.53	EL
Line348	A	23.7	EL
Line348	B	19.76	EL
Line348	C	18.36	EL
Line348	D	20.03	EL
Line349	A	21.68	EL
Line349	B	16.62	EL
Line349	C	20.32	EL
Line349	D	20.14	EL
Line350	A	17.1	EL
Line350	B	17.66	EL
Line350	C	20.76	EL
Line350	D	19.38	EL
Line352	A	20.92	EL
Line352	B	18.38	EL
Line352	C	21.4	EL
Line352	D	20.83	EL
Line358	A	22.8	EL
Line358	B	18.54	EL
Line358	C	24	EL
Line358	D	23.57	EL
Line361	A	25.25	EL
Line361	B	22.88	EL
Line361	C	22.84	EL
Line361	D	21.9	EL
Line366	A	21.2	EL
Line366	B	20.53	EL
Line366	C	18.8	EL
Line366	D	16.57	EL
Line368	A	18.4	EL
Line368	B	16.82	EL
Line368	C	19.6	EL
Line368	D	19	EL
Line369	A	18.9	EL
Line369	B	17.38	EL
Line369	C	18.4	EL
Line369	D	17.98	EL
Line380	A	21.38	EL
Line380	B	15.5	EL
Line380	C	20.95	EL
Line380	D	19.76	EL
Line382	A	21.46	EL
Line382	B	19.08	EL
Line382	C	19.4	EL
Line382	D	19.86	EL
Line384	A	25.08	EL
Line384	B	18.86	EL
Line384	C	23.9	EL
Line384	D	21.02	EL
Line385	A	15.72	EL
Line385	B	16.6	EL
Line385	C	15.06	EL
Line385	D	16.38	EL
Line386	A	22.32	EL
Line386	B	17.06	EL
Line386	C	18.66	EL
Line386	D	19.42	EL
Line389	A	20.1	EL
Line389	B	17.14	EL
Line389	C	18.4	EL
Line389	D	17.02	EL
Line393	A	19.7	EL
Line393	B	18.52	EL
Line393	C	16.98	EL
Line393	D	17.78	EL
Line408	A	18.1	EL
Line408	B	18.1	EL
Line408	C	17	EL
Line408	D	18.26	EL
Line414	A	18.16	EL
Line414	B	16.68	EL
Line414	C	16.8	EL
Line414	D	15.12	EL
Line416	A	21.36	EL
Line416	B	12.14	EL
Line416	C	22.62	EL
Line416	D	20.14	EL
Line417	A	19.68	EL
Line417	B	14.34	EL
Line417	C	20.9	EL
Line417	D	19.46	EL
Line425	A	20.15	EL
Line425	B	17.7	EL
Line425	C	19.2	EL
Line425	D	19.64	EL
Line426	A	19.15	EL
Line426	B	17.05	EL
Line426	C	17.98	EL
Line426	D	19.02	EL
Line429	A	21.1	EL
Line429	B	19.34	EL
Line429	C	19.38	EL
Line429	D	21.65	EL
Line431	A	19.8	EL
Line431	B	18.44	EL
Line431	C	19.32	EL
Line431	D	19.2	EL
Line436	A	22.04	EL
Line436	B	21.23	EL
Line436	C	19.7	EL
Line436	D	19.32	EL
Line441	A	21.28	EL
Line441	B	20.7	EL
Line441	C	20.3	EL
Line441	D	20.1	EL
Line444	A	17.2	EL
Line444	B	15.98	EL
Line444	C	17.42	EL
Line444	D	17.72	EL
Line446	A	18.46	EL
Line446	B	13.03	EL
Line446	C	17.93	EL
Line446	D	18.85	EL
Line447	A	22.08	EL
Line447	B	16.85	EL
Line447	C	20.36	EL
Line447	D	9.2	EL
Line453	A	21.53	EL
Line453	B	16.33	EL
Line453	C	19.76	EL
Line453	D	20.8	EL
Line461	A	18.7	EL
Line461	B	19.74	EL
Line461	C	21.8	EL
Line461	D	22.2	EL
Line463	A	23.47	EL
Line463	B	20.22	EL
Line463	C	19.66	EL
Line463	D	21.3	EL
Line464	A	19.5	EL
Line464	B	18.38	EL
Line464	C	17.46	EL
Line464	D	16.85	EL
Line466	A	18.16	EL
Line466	B	18.22	EL
Line466	C	19.96	EL
Line466	D	17.38	EL
Line467	A	20.02	EL
Line467	B	16.6	EL
Line467	C	18.2	EL
Line467	D	18.3	EL
Line468	A	17.04	EL
Line468	B	16.48	EL
Line468	C	18.26	EL
Line468	D	17.38	EL
Line472	A	23.94	EL
Line472	B	20.56	EL
Line472	C	21.8	EL
Line472	D	23	EL
Line473	A	17.46	EL
Line473	B	16.84	EL
Line473	C	19.02	EL
Line473	D	18.25	EL
Line475	A	20.5	EL
Line475	B	15.96	EL
Line475	C	21.93	EL
Line475	D	19.02	EL
Line477	A	17.5	EL
Line477	B	15.74	EL
Line477	C	18.4	EL
Line477	D	19.45	EL
Line478	A	17.54	EL
Line478	B	14.5	EL
Line478	C	16	EL
Line478	D	14.73	EL
Line479	A	18.2	EL
Line479	B	16.5	EL
Line479	C	19	EL
Line479	D	19.56	EL
Line480	A	16.34	EL
Line480	B	18.74	EL
Line480	C	18.55	EL
Line480	D	21.1	EL
Line482	A	15.46	EL
Line482	B	17.12	EL
Line482	C	19.4	EL
Line482	D	18.9	EL
Line483	A	18.3	EL
Line483	B	15.38	EL
Line483	C	17.07	EL
Line483	D	16.45	EL
Line484	A	16.84	EL
Line484	B	17	EL
Line484	C	16.86	EL
Line484	D	18.86	EL
Line487	A	20.22	EL
Line487	B	17.9	EL
Line487	C	20.48	EL
Line487	D	13.4	EL
Line492	A	19	EL
Line492	B	16.32	EL
Line492	C	19.78	EL
Line492	D	19.65	EL
Line497	A	21.5	EL
Line497	B	17.5	EL
Line497	C	19.88	EL
Line497	D	19.2	EL
Line505	A	17.36	EL
Line505	B	15.62	EL
Line505	C	17.8	EL
Line505	D	17.9	EL
Line509	A	16.08	EL
Line509	B	15.32	EL
Line509	C	11.9	EL
Line509	D	17.7	EL
Line514	A	17.6	EL
Line514	B	16.48	EL
Line514	C	17.68	EL
Line514	D	17.4	EL
Line515	A	21.24	EL
Line515	B	17.02	EL
Line515	C	19.3	EL
Line515	D	19.9	EL
Line517	A	17.94	EL
Line517	B	18.78	EL
Line517	C	20.6	EL
Line517	D	20.28	EL
Line521	A	19.4	EL
Line521	B	17.26	EL
Line521	C	17.42	EL
Line521	D	18.2	EL
Line522	A	21.86	EL
Line522	B	16.82	EL
Line522	C	15.8	EL
Line522	D	20.4	EL
Line526	A	19.6	EL
Line526	B	16.88	EL
Line526	C	17.72	EL
Line526	D	17.66	EL
Line529	A	22.16	EL
Line529	B	21.05	EL
Line529	C	21.13	EL
Line529	D	22.72	EL
Line530	A	23.48	EL
Line530	B	14.18	EL
Line530	C	19.68	EL
Line530	D	21.35	EL
Line537	A	23.12	EL
Line537	B	18.77	EL
Line537	C	22.72	EL
Line537	D	19.58	EL
Line538	A	21.88	EL
Line538	B	16.98	EL
Line538	C	19.72	EL
Line538	D	18.2	EL
Line539	A	18.66	EL
Line539	B	16.43	EL
Line539	C	18.46	EL
Line539	D	20.5	EL
Line540	A	17.4	EL
Line540	B	16	EL
Line540	C	16.38	EL
Line540	D	19.44	EL
Line544	A	20.2	EL
Line544	B	16.5	EL
Line544	C	21.4	EL
Line544	D	18.5	EL
Line545	A	21.7	EL
Line545	B	18.5	EL
Line545	C	20.8	EL
Line545	D	19.43	EL
Line546	A	20.8	EL
Line546	B	15.94	EL
Line546	C	19.36	EL
Line546	D	18.55	EL
Line550	A	23.26	EL
Line550	B	18.18	EL
Line550	C	21.92	EL
Line550	D	24.8	EL
Line554	A	20.8	EL
Line554	B	15.62	EL
Line554	C	19.66	EL
Line554	D	20.08	EL
Line555	A	22.54	EL
Line555	B	18.14	EL
Line555	C	20.86	EL
Line555	D	21.76	EL
Line556	A	21.8	EL
Line556	B	20.92	EL
Line556	C	18.16	EL
Line556	D	20.8	EL
Line558	A	NA	EL
Line558	B	NA	EL
Line558	C	NA	EL
Line558	D	NA	EL
Line559	A	20.94	EL
Line559	B	14.8	EL
Line559	C	18.5	EL
Line559	D	17	EL
Line563	A	22.02	EL
Line563	B	16.33	EL
Line563	C	21.3	EL
Line563	D	20.08	EL
Line565	A	20.94	EL
Line565	B	17.66	EL
Line565	C	18.56	EL
Line565	D	18.3	EL
Line566	A	16.12	EL
Line566	B	17.08	EL
Line566	C	16.7	EL
Line566	D	17.64	EL
Line569	A	20.13	EL
Line569	B	18.68	EL
Line569	C	21.3	EL
Line569	D	19.94	EL
Line4	A	94.5	ELL
Line4	B	95.54	ELL
Line4	C	90.1	ELL
Line4	D	91.6	ELL
Line18	A	98.1	ELL
Line18	B	101.22	ELL
Line18	C	91.44	ELL
Line18	D	92.6	ELL
Line19	A	98.1	ELL
Line19	B	108.28	ELL
Line19	C	88.58	ELL
Line19	D	99	ELL
Line25	A	105.6	ELL
Line25	B	111.82	ELL
Line25	C	97.8	ELL
Line25	D	99.6	ELL
Line28	A	89	ELL
Line28	B	94.24	ELL
Line28	C	86.4	ELL
Line28	D	94.8	ELL
Line33	A	95	ELL
Line33	B	96.54	ELL
Line33	C	88.78	ELL
Line33	D	95.3	ELL
Line34	A	110.8	ELL
Line34	B	108.04	ELL
Line34	C	101.24	ELL
Line34	D	102	ELL
Line38	A	98.25	ELL
Line38	B	105.84	ELL
Line38	C	90.3	ELL
Line38	D	96.95	ELL
Line42	A	95.6	ELL
Line42	B	99.7	ELL
Line42	C	91.8	ELL
Line42	D	104.6	ELL
Line43	A	100.9	ELL
Line43	B	90.96	ELL
Line43	C	88.8	ELL
Line43	D	96.66	ELL
Line45	A	98.8	ELL
Line45	B	86.1	ELL
Line45	C	91.6	ELL
Line45	D	92.5	ELL
Line53	A	93.9	ELL
Line53	B	94.58	ELL
Line53	C	85.2	ELL
Line53	D	95.1	ELL
Line54	A	96	ELL
Line54	B	95.58	ELL
Line54	C	96.66	ELL
Line54	D	93	ELL
Line56	A	90.2	ELL
Line56	B	93.16	ELL
Line56	C	83.8	ELL
Line56	D	93.7	ELL
Line57	A	98.5	ELL
Line57	B	99.02	ELL
Line57	C	96.4	ELL
Line57	D	91.8	ELL
Line60	A	100.6	ELL
Line60	B	97.64	ELL
Line60	C	88.36	ELL
Line60	D	97.76	ELL
Line61	A	96.4	ELL
Line61	B	87.04	ELL
Line61	C	87.98	ELL
Line61	D	97.7	ELL
Line63	A	98	ELL
Line63	B	92.48	ELL
Line63	C	88.84	ELL
Line63	D	96.2	ELL
Line67	A	100.2	ELL
Line67	B	88.9	ELL
Line67	C	100.4	ELL
Line67	D	100.16	ELL
Line68	A	93	ELL
Line68	B	98.9	ELL
Line68	C	91.3	ELL
Line68	D	99.6	ELL
Line76	A	97.6	ELL
Line76	B	103.76	ELL
Line76	C	92.1	ELL
Line76	D	99.94	ELL
Line77	A	95.1	ELL
Line77	B	105.82	ELL
Line77	C	85.2	ELL
Line77	D	94.38	ELL
Line79	A	NA	ELL
Line79	B	NA	ELL
Line79	C	NA	ELL
Line79	D	NA	ELL
Line80	A	92.9	ELL
Line80	B	89.32	ELL
Line80	C	83.06	ELL
Line80	D	85.8	ELL
Line81	A	99	ELL
Line81	B	98.74	ELL
Line81	C	85.5	ELL
Line81	D	95	ELL
Line82	A	90.7	ELL
Line82	B	92.42	ELL
Line82	C	84.5	ELL
Line82	D	92.67	ELL
Line83	A	91.8	ELL
Line83	B	91.6	ELL
Line83	C	77.96	ELL
Line83	D	89.8	ELL
Line84	A	94.8	ELL
Line84	B	91.22	ELL
Line84	C	86.5	ELL
Line84	D	89.75	ELL
Line85	A	85.2	ELL
Line85	B	96.74	ELL
Line85	C	79.98	ELL
Line85	D	94.4	ELL
Line88	A	96.4	ELL
Line88	B	107.93	ELL
Line88	C	109.46	ELL
Line88	D	101.6	ELL
Line89	A	92.18	ELL
Line89	B	98.73	ELL
Line89	C	80.38	ELL
Line89	D	82	ELL
Line102	A	100.6	ELL
Line102	B	100.38	ELL
Line102	C	84.46	ELL
Line102	D	94	ELL
Line103	A	99.3	ELL
Line103	B	98.66	ELL
Line103	C	85.92	ELL
Line103	D	95.1	ELL
Line106	A	91.88	ELL
Line106	B	85.14	ELL
Line106	C	76.78	ELL
Line106	D	84	ELL
Line108	A	101.8	ELL
Line108	B	90.2	ELL
Line108	C	88.74	ELL
Line108	D	92.1	ELL
Line109	A	91.2	ELL
Line109	B	90.64	ELL
Line109	C	75.88	ELL
Line109	D	90.04	ELL
Line110	A	92.2	ELL
Line110	B	90.36	ELL
Line110	C	82.44	ELL
Line110	D	97.2	ELL
Line111	A	92.8	ELL
Line111	B	83.12	ELL
Line111	C	89	ELL
Line111	D	88.3	ELL
Line112	A	93.6	ELL
Line112	B	91.75	ELL
Line112	C	92.72	ELL
Line112	D	100.8	ELL
Line113	A	93	ELL
Line113	B	96.7	ELL
Line113	C	90.4	ELL
Line113	D	94.6	ELL
Line114	A	89.25	ELL
Line114	B	92.04	ELL
Line114	C	84.54	ELL
Line114	D	94.6	ELL
Line118	A	89	ELL
Line118	B	99.26	ELL
Line118	C	89.3	ELL
Line118	D	87.4	ELL
Line122	A	103.4	ELL
Line122	B	103.6	ELL
Line122	C	96.46	ELL
Line122	D	96.84	ELL
Line123	A	95.5	ELL
Line123	B	92.5	ELL
Line123	C	89.3	ELL
Line123	D	88	ELL
Line124	A	108.4	ELL
Line124	B	96.62	ELL
Line124	C	98.66	ELL
Line124	D	99	ELL
Line129	A	97.6	ELL
Line129	B	84.34	ELL
Line129	C	92.1	ELL
Line129	D	95.7	ELL
Line131	A	94.63	ELL
Line131	B	95.7	ELL
Line131	C	96.78	ELL
Line131	D	91.4	ELL
Line134	A	84.6	ELL
Line134	B	83.12	ELL
Line134	C	75	ELL
Line134	D	81.8	ELL
Line135	A	64.8	ELL
Line135	B	74.82	ELL
Line135	C	81.38	ELL
Line135	D	80.1	ELL
Line137	A	84.8	ELL
Line137	B	81.54	ELL
Line137	C	76.56	ELL
Line137	D	85.2	ELL
Line138	A	85	ELL
